,attitude.roll,attitude.pitch,attitude.yaw,gravity.x,gravity.y,gravity.z,rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
1105,1.781854,-0.762927,-0.746881,0.706777,0.69104,0.151426,-1.167189,-0.041988,-0.504359,-0.142568,-0.264038,0.090823
1106,1.808412,-0.768083,-0.711347,0.699034,0.694758,0.1693,-1.239672,0.16511,-0.549996,0.007875,-0.224253,-0.100742
1107,1.838716,-0.772405,-0.67257,0.690682,0.69786,0.189606,-1.311185,0.146232,-0.562222,0.016228,-0.227355,-0.121048
1108,1.869472,-0.775874,-0.634062,0.682207,0.700341,0.210041,-1.24048,0.240675,-0.531939,0.180693,-0.312828,-0.265171
1109,1.882644,-0.766032,-0.610435,0.685908,0.693281,0.221113,-1.176755,0.28052,-0.427925,0.270177,-0.350797,-0.331358
1110,1.908514,-0.765941,-0.577224,0.680019,0.693215,0.238803,-1.1089,0.023251,-0.352345,0.343999,-0.381417,-0.366672
1111,1.924238,-0.76505,-0.547534,0.676759,0.692573,0.249679,-0.951071,-0.422763,-0.306874,0.43254,-0.359611,-0.36615
1112,1.92564,-0.764347,-0.523441,0.676865,0.692066,0.250797,-0.760898,-1.003227,-0.233231,0.409042,-0.363254,-0.296237
1113,1.909266,-0.762446,-0.504551,0.68212,0.690693,0.240117,-0.615717,-1.77457,-0.072064,0.34649,-0.361011,-0.316549
1114,1.870362,-0.756475,-0.492439,0.694871,0.686362,0.214618,-0.448801,-2.721542,0.300989,0.489455,-0.157615,-0.159381
1115,1.806709,-0.743017,-0.4898,0.716033,0.676513,0.172127,-0.09281,-3.506628,0.785181,0.42328,-0.127013,-0.115059
1116,1.722306,-0.725584,-0.506745,0.739542,0.663572,0.112913,0.84788,-3.750797,1.090099,0.403402,-0.129652,-0.364653
1117,1.62176,-0.705293,-0.548237,0.760433,0.648257,0.038788,1.692875,-3.452497,1.151166,0.421268,0.029371,-0.091294
1118,1.537009,-0.684107,-0.585784,0.774541,0.631981,-0.026179,1.190902,-2.7461,1.023909,0.359065,0.352882,0.402995
1119,1.478075,-0.663872,-0.603266,0.784229,0.616171,-0.072924,0.467804,-2.269313,0.965905,0.321118,0.440118,0.55469
1120,1.433004,-0.645945,-0.597585,0.790963,0.601953,-0.109684,-0.518638,-2.485023,0.886652,0.242973,0.463187,0.402302
1121,1.40091,-0.629725,-0.56717,0.796554,0.588923,-0.136641,-1.18295,-2.438785,1.088119,0.261871,0.081686,0.217833
1122,1.374041,-0.602952,-0.538758,0.807773,0.567077,-0.161017,-0.722514,-2.054479,1.818302,0.412213,-0.259505,-0.025537
1123,1.349556,-0.564483,-0.513072,0.824272,0.534979,-0.185397,-0.729878,-1.925871,2.163121,0.458351,-0.158392,-0.047315
1124,1.320773,-0.528997,-0.482775,0.83647,0.504668,-0.213607,-0.892149,-2.429267,1.91801,0.201967,-0.05664,0.150604
1125,1.287827,-0.49886,-0.4438,0.843206,0.478425,-0.24518,-1.481045,-2.645656,1.930197,-0.099447,0.198592,0.092989
1126,1.258424,-0.472806,-0.391554,0.84721,0.455386,-0.273603,-2.018628,-2.658528,1.885866,-0.221569,0.255353,0.311048
1127,1.234294,-0.453463,-0.331277,0.848519,0.438081,-0.296817,-2.353254,-2.488442,1.732685,-0.277321,0.105818,0.414356
1128,1.215352,-0.438265,-0.270583,0.848889,0.424369,-0.315116,-2.276163,-2.110964,1.573574,-0.326489,0.016884,0.413062
1129,1.201653,-0.428119,-0.213458,0.848465,0.415161,-0.328252,-2.240983,-1.709318,1.267794,-0.422928,0.036637,0.349889
1130,1.198207,-0.425221,-0.159429,0.848446,0.412522,-0.33161,-2.239203,-0.979153,0.887652,-0.535259,0.036392,0.28411
1131,1.20837,-0.429022,-0.108176,0.850299,0.415982,-0.322413,-2.26533,-0.282992,0.510563,-0.53635,0.040088,0.167597
1132,1.231292,-0.439922,-0.059861,0.85314,0.425869,-0.301311,-2.209312,0.360888,0.082841,-0.473181,0.019734,0.03709
1133,1.265685,-0.456883,-0.0164,0.855983,0.441153,-0.269588,-2.077404,1.038583,-0.342259,-0.365916,-0.01647,-0.079853
1134,1.310505,-0.480022,0.022326,0.857107,0.461798,-0.228277,-1.917404,1.520318,-0.804298,-0.180273,0.016137,-0.182795
1135,1.358537,-0.510012,0.056485,0.853152,0.488188,-0.183859,-1.743228,1.595071,-1.266786,0.132322,0.095689,-0.252131
1136,1.402389,-0.542107,0.087739,0.844505,0.515942,-0.143581,-1.55833,1.20555,-1.253245,0.383569,0.27521,-0.307622
1137,1.425403,-0.561469,0.116142,0.837543,0.53243,-0.122639,-1.158649,-0.176643,-0.40265,0.543042,0.254878,-0.436657
1138,1.413804,-0.560715,0.137144,0.83646,0.531792,-0.132407,-0.747358,-1.623709,0.410721,0.49194,-0.11277,-0.63363
1139,1.392024,-0.547345,0.155747,0.8403,0.520422,-0.151843,-0.602646,-1.328426,1.033059,0.228044,-0.421011,-0.082989
1140,1.381243,-0.52478,0.162844,0.849933,0.501023,-0.163066,0.294038,-0.385008,1.158822,0.322079,0.048279,0.319911
1141,1.380054,-0.507567,0.156848,0.85808,0.486052,-0.165686,0.314249,0.32827,0.457296,0.425032,0.793458,0.549811
1142,1.386939,-0.502757,0.15749,0.861489,0.481843,-0.160201,-0.11252,0.279873,0.409512,-0.220467,0.742461,0.675398
1143,1.396555,-0.48357,0.170444,0.871935,0.464943,-0.153483,-0.615934,0.197318,1.243587,-0.500979,0.157982,0.297374
1144,1.41572,-0.466015,0.196993,0.882645,0.44933,-0.137985,-1.177936,0.365851,0.877318,-0.491181,-0.063481,-0.434128
1145,1.422779,-0.464263,0.219669,0.884374,0.447764,-0.131867,-0.931575,-0.490363,-0.200904,-0.432745,0.056279,-0.123183
1146,1.425341,-0.480321,0.248365,0.877481,0.462064,-0.128542,-1.642483,-0.378197,-0.727306,-0.186472,0.150225,0.593202
1147,1.443464,-0.496169,0.279978,0.872293,0.47606,-0.111676,-1.24736,0.44919,-0.454278,0.096533,0.239837,0.521435
1148,1.467282,-0.502907,0.294653,0.871495,0.481975,-0.090536,-0.346677,1.00955,-0.176308,0.261134,0.191044,0.053335
1149,1.491957,-0.506167,0.293642,0.871893,0.484829,-0.068882,0.10302,1.371223,-0.169358,0.184168,0.039616,-0.217953
1150,1.52139,-0.508931,0.299814,0.8722,0.487244,-0.043127,-0.561522,1.222031,-0.11292,0.050682,-0.047501,-0.155969
1151,1.549349,-0.513377,0.319991,0.870891,0.491121,-0.018681,-1.012416,0.720196,-0.231862,-0.047221,-0.132586,0.180775
1152,1.570419,-0.519184,0.34407,0.868224,0.496172,-0.000327,-1.073627,0.318041,-0.308686,-0.069091,-0.138186,0.090431
1153,1.586092,-0.525105,0.372471,0.86517,0.501304,0.013234,-1.353919,-0.068827,-0.288784,-0.084866,-0.135017,0.040797
1154,1.59858,-0.528629,0.407442,0.863166,0.50435,0.023988,-1.55102,-0.345663,-0.152005,-0.074866,-0.058153,0.102828
1155,1.608639,-0.529718,0.440097,0.862332,0.50529,0.032649,-1.271478,-0.272348,-0.080712,-0.074032,-0.059092,0.094167
1156,1.618186,-0.529222,0.463348,0.862231,0.504862,0.040891,-0.848195,-0.004675,0.0127,-0.09418,0.009268,-0.003263
1157,1.62693,-0.527959,0.477871,0.862476,0.503772,0.048465,-0.516108,0.080367,0.036275,-0.093861,-0.01694,-0.156832
1158,1.632915,-0.526576,0.486707,0.862866,0.502576,0.053669,-0.316691,0.081716,0.059031,-0.060986,-0.041058,-0.191013
1159,1.636772,-0.524212,0.491835,0.863835,0.500531,0.057075,-0.177412,0.044727,0.130554,1.10E-05,-0.076901,-0.185935
1160,1.6386,-0.520389,0.494404,0.865632,0.497218,0.058783,-0.107483,0.022831,0.217596,-0.024019,-0.117136,-0.048392
1161,1.63933,-0.515015,0.495464,0.868242,0.492548,0.059597,-0.028957,0.00096,0.290812,-0.08066,-0.139536,0.05962
1162,1.637647,-0.508016,0.493953,0.871759,0.486445,0.058365,0.075862,-0.072269,0.397392,-0.158213,-0.169657,0.084915
1163,1.633897,-0.499252,0.492681,0.876194,0.478769,0.055362,-0.03185,-0.248934,0.448141,-0.223484,-0.173868,0.014889
1164,1.623667,-0.491481,0.494669,0.880403,0.471932,0.046591,-0.149989,-0.782796,0.324086,-0.223527,-0.07943,-0.126135
1165,1.606195,-0.487512,0.500909,0.882947,0.46843,0.031268,-0.404324,-1.100585,0.096254,-0.197599,-0.045853,-0.029818
1166,1.587817,-0.487021,0.514151,0.883603,0.467995,0.015041,-0.645895,-1.309169,-0.013057,-0.13577,-0.03431,0.108952
1167,1.5673,-0.486785,0.528938,0.883836,0.467787,-0.00309,-0.643231,-1.39772,0.018054,-0.026155,-0.008131,0.156395
1168,1.541424,-0.485497,0.539278,0.884062,0.466648,-0.025974,-0.308598,-1.62828,0.109349,0.053377,0.000927,0.010365
1169,1.509412,-0.482888,0.54252,0.883989,0.464339,-0.054331,-0.064742,-1.708053,0.133587,0.091154,-0.066832,-0.197759
1170,1.474862,-0.482008,0.543429,0.881991,0.46356,-0.084874,-0.039821,-1.76297,-0.007174,0.105985,-0.10478,-0.206096
1171,1.440802,-0.482951,0.54311,0.878156,0.464395,-0.114802,0.025963,-1.637372,-0.037854,0.103304,-0.05967,0.148845
1172,1.408519,-0.479981,0.545099,0.87535,0.461762,-0.14331,-0.140443,-1.764932,0.304047,0.109177,-0.045655,0.263366
1173,1.367116,-0.470375,0.555409,0.872972,0.45322,-0.180308,-0.518857,-2.731364,0.68827,0.118788,0.00964,0.263758
1174,1.303356,-0.456454,0.571973,0.865711,0.440768,-0.237209,-0.477885,-4.029027,0.958343,0.222683,0.163282,-0.194905
1175,1.21665,-0.43543,0.586722,0.850422,0.4218,-0.31443,-0.301118,-4.924884,1.327126,0.286342,0.254973,-0.188896
1176,1.122552,-0.414566,0.611916,0.824869,0.402792,-0.396672,-0.958448,-5.315067,1.437334,0.307195,0.547601,0.225957
1177,1.040634,-0.403333,0.654452,0.793498,0.392486,-0.465097,-1.62998,-4.515706,1.385685,0.177907,0.498063,0.709787
1178,0.983685,-0.394211,0.692909,0.768688,0.38408,-0.511469,-0.839758,-3.051093,1.268613,0.039936,0.405135,0.740275
1179,0.947108,-0.380772,0.709675,0.753592,0.371637,-0.542204,-0.087143,-1.5433,0.776283,-0.087073,0.403723,-0.053744
1180,0.934418,-0.377009,0.718913,0.747771,0.368141,-0.552549,-0.386835,-0.365215,0.265274,-0.097975,0.446037,0.109388
1181,0.943516,-0.381502,0.732864,0.75142,0.372315,-0.544747,-0.778547,0.454658,0.16962,-0.093049,0.325332,0.274102
1182,0.966018,-0.388148,0.749134,0.761434,0.378475,-0.526284,-0.796248,1.029955,0.173032,-0.254751,0.176228,0.35502
1183,1.00149,-0.393885,0.764893,0.777778,0.383779,-0.49777,-0.753261,1.79474,0.156329,-0.442558,0.063899,0.338057
1184,1.053808,-0.400165,0.780921,0.800633,0.38957,-0.455216,-0.832636,2.560245,0.066132,-0.562123,-0.001661,0.228028
1185,1.116369,-0.410615,0.797168,0.823824,0.399174,-0.40246,-0.922587,2.880358,-0.254305,-0.568835,-0.088825,0.165262
1186,1.180665,-0.428158,0.810032,0.841374,0.415196,-0.34598,-0.858062,2.95252,-0.773103,-0.452535,-0.121586,0.062624
1187,1.245045,-0.456592,0.820445,0.850358,0.440892,-0.287238,-1.012106,2.947056,-1.403355,-0.186707,0.009807,-0.115716
1188,1.312396,-0.491884,0.837165,0.85218,0.472288,-0.225239,-1.325227,3.105658,-1.367289,0.044228,0.18944,-0.080898
1189,1.388726,-0.516042,0.864642,0.855402,0.493442,-0.157488,-1.521509,2.909451,-0.61638,0.038503,0.222668,-0.264342
1190,1.446796,-0.526875,0.900669,0.857746,0.502834,-0.106909,-1.614501,1.366732,-0.219811,0.128826,0.048939,-0.510126
1191,1.466317,-0.533176,0.931122,0.856501,0.508271,-0.089814,-1.120274,-0.345281,-0.087046,-0.024012,-0.07747,-0.401565
1192,1.466663,-0.530072,0.946299,0.858097,0.505595,-0.089681,-0.329942,-0.145472,0.408532,-0.108936,-0.14323,-0.10702
1193,1.477964,-0.517324,0.944273,0.865404,0.494556,-0.080569,0.456383,1.100187,0.704053,-0.289415,0.105939,-0.075056
1194,1.500593,-0.505322,0.928088,0.872863,0.48409,-0.061379,0.830323,1.621048,0.395145,-0.351852,0.25436,-0.154304
1195,1.520967,-0.501732,0.90808,0.875663,0.480945,-0.04367,0.936858,1.393377,-0.037517,-0.19538,0.384503,0.084517
1196,1.535542,-0.502201,0.887565,0.875981,0.481356,-0.030895,0.749954,1.13189,-0.018192,-0.037648,0.568953,0.585918
1197,1.551161,-0.499054,0.884015,0.877866,0.478595,-0.01724,-0.144781,0.731425,0.204671,0.047213,0.441296,0.529264
1198,1.564047,-0.497347,0.891373,0.878831,0.477096,-0.005932,-0.32252,0.183046,0.033217,0.128722,0.386124,0.287853
1199,1.55479,-0.492448,0.878575,0.881065,0.472784,-0.014104,1.284849,0.04361,0.475117,0.438728,0.001764,-0.313059
1200,1.543666,-0.478243,0.842135,0.887478,0.46022,-0.024084,1.519535,0.270884,0.711474,0.171924,-0.06224,-0.144541
1201,1.531205,-0.463006,0.814899,0.894013,0.44664,-0.035413,1.179177,-0.182904,0.735315,-0.023072,-0.125335,0.06851
1202,1.52357,-0.450124,0.792486,0.899389,0.435077,-0.042506,0.83954,0.409552,0.456582,0.25033,0.360333,0.380977
1203,1.534503,-0.445685,0.782385,0.901721,0.431076,-0.032741,0.290462,0.844352,0.092199,0.211148,0.264282,0.268749
1204,1.549668,-0.446324,0.782544,0.901839,0.431653,-0.019057,-0.202275,0.700853,-0.091589,0.269441,0.128467,0.083999
1205,1.566001,-0.448225,0.794562,0.901207,0.433367,-0.004322,-0.721083,0.430879,-0.059615,0.131813,-0.092348,0.0676
1206,1.577297,-0.447816,0.813373,0.901376,0.432998,0.00586,-0.868598,0.014382,0.061665,-0.012323,-0.067748,-0.002533
1207,1.582796,-0.44601,0.830158,0.90211,0.43137,0.010825,-0.666541,-0.116344,0.077131,-0.119014,-0.0405,-0.107673
1208,1.585526,-0.445383,0.841548,0.902348,0.430803,0.013292,-0.44204,-0.095498,-0.002512,-0.228413,-0.073686,-0.253038
1209,1.586,-0.445479,0.84786,0.9023,0.43089,0.01372,-0.17442,-0.131591,0.000472,-0.240481,-0.114285,-0.214434
1210,1.583982,-0.44451,0.847823,0.902743,0.430016,0.011904,0.106155,-0.057249,0.080316,-0.25458,-0.150795,-0.153581
1211,1.582507,-0.442908,0.841647,0.903447,0.428569,0.010581,0.372729,0.132565,0.06698,-0.073552,0.065816,0.013574
1212,1.584067,-0.443135,0.831789,0.903332,0.428773,0.011988,0.456421,0.359644,-0.049162,0.015094,0.146147,0.075612
1213,1.58356,-0.444184,0.820257,0.902888,0.429721,0.011525,0.597914,0.073491,-0.007215,0.150655,0.092282,-0.093358
1214,1.571612,-0.441914,0.804775,0.903934,0.427671,0.000738,0.731929,-0.52436,0.200654,0.125958,-0.187116,-0.099386
1215,1.543545,-0.434978,0.789299,0.906543,0.421391,-0.024711,0.679752,-1.445556,0.445025,-0.025515,-0.25301,-0.244576
1216,1.497278,-0.421749,0.775467,0.90991,0.409356,-0.067016,0.646966,-2.306175,0.708681,-0.204664,-0.094476,-0.256928
1217,1.439132,-0.40666,0.759894,0.910498,0.395544,-0.120578,0.969032,-2.668046,0.615254,-0.34223,0.027613,-0.025006
1218,1.373211,-0.394935,0.739349,0.905063,0.384748,-0.181191,0.855072,-3.156487,0.318119,-0.360583,0.227587,0.138954
1219,1.295345,-0.402932,0.742769,0.885237,0.392117,-0.2502,-0.383035,-4.535652,0.234326,0.086535,0.360965,0.255617
1220,1.206795,-0.395943,0.749919,0.862182,0.385678,-0.328473,-0.029484,-4.406962,0.512232,0.454316,0.47977,0.182187
1221,1.133475,-0.388419,0.75669,0.838409,0.378726,-0.391966,-0.359436,-3.37744,0.415672,0.519852,0.530576,0.24771
1222,1.087829,-0.389052,0.773191,0.819437,0.379312,-0.429704,-0.727855,-2.175003,0.267348,0.222433,0.51702,0.427644
1223,1.059447,-0.386416,0.779964,0.807783,0.376871,-0.453272,0.063211,-1.097637,0.287517,0.145541,0.52941,0.330683
1224,1.052445,-0.385414,0.787802,0.804917,0.375943,-0.459104,-0.675159,-0.281793,0.168082,-0.035279,0.489063,-0.109179
1225,1.061018,-0.392811,0.808582,0.806373,0.382787,-0.450817,-1.065152,0.283172,0.147542,-0.356514,0.021937,0.317028
1226,1.086678,-0.398987,0.825547,0.815566,0.388486,-0.428871,-0.645864,1.410079,0.089207,-0.506149,-0.015195,0.358757
1227,1.130885,-0.400636,0.83161,0.833142,0.390004,-0.392137,-0.088153,2.450322,0.005243,-0.700604,-0.043919,0.225343
1228,1.188465,-0.403357,0.828289,0.85334,0.392509,-0.343144,0.153657,3.21677,-0.332676,-0.645561,-0.02558,-0.025768
1229,1.257243,-0.416148,0.820592,0.870058,0.40424,-0.282116,0.047472,3.826058,-1.026413,-0.528505,0.030468,-0.076603
1230,1.338974,-0.450538,0.81379,0.876131,0.43545,-0.206825,-0.334176,4.481525,-2.106686,-0.009783,0.58785,-0.151756
1231,1.436574,-0.492059,0.818558,0.873435,0.472441,-0.117944,-0.719687,4.765827,-1.741207,0.157479,0.470521,-0.377372
1232,1.510018,-0.517399,0.831911,0.867504,0.494622,-0.052791,-0.672461,1.963318,-1.041873,0.5313,0.030754,-0.712834
1233,1.514721,-0.534987,0.846249,0.858923,0.50983,-0.048215,-0.531483,-0.947967,-0.660075,0.350336,-0.487674,-0.466342
1234,1.500929,-0.53708,0.838814,0.85711,0.511629,-0.059982,0.8469,0.155853,0.226217,-0.0682,-0.539659,0.033828
1235,1.511248,-0.523804,0.810355,0.864388,0.500177,-0.051534,1.365644,1.662573,0.736383,-0.382165,-0.350672,0.42307
1236,1.535923,-0.509227,0.786931,0.872591,0.487502,-0.030442,0.733267,1.944913,0.475231,-0.507646,0.128602,0.639192
1237,1.584279,-0.504349,0.789752,0.875409,0.483238,0.011804,-0.671966,2.404511,0.245841,-0.442594,0.657845,0.451636
1238,1.631927,-0.499733,0.81818,0.876071,0.479191,0.053622,-1.421456,0.852812,-0.005234,-0.378696,0.650905,-0.12424
1239,1.631732,-0.504525,0.844657,0.873779,0.483392,0.053311,-0.747224,-1.180624,-0.366455,0.123169,0.355033,-0.431759
1240,1.621866,-0.508265,0.836217,0.872451,0.486663,0.044595,1.070473,0.555387,0.018963,0.39502,0.18094,-0.136773
1241,1.630548,-0.504644,0.797975,0.873784,0.483496,0.052272,1.780336,1.715796,0.387766,0.028056,-0.071997,0.239704
1242,1.6481,-0.499242,0.764542,0.875324,0.47876,0.067801,1.224647,1.454849,0.325467,0.10606,0.020019,0.249383
1243,1.652187,-0.492698,0.732406,0.878143,0.473005,0.071631,1.539979,1.066288,0.518311,1.086578,0.348299,-0.049658
1244,1.662467,-0.47756,0.699867,0.88439,0.459613,0.081301,1.131021,1.079295,1.082664,0.386499,-0.2961,0.062116
1245,1.649366,-0.463006,0.684412,0.891954,0.44664,0.070225,0.321505,-1.292383,0.547006,-0.100938,-0.3992,-0.095417
1246,1.618294,-0.457954,0.680403,0.895947,0.442114,0.042587,0.184152,-1.152887,0.147421,-0.039044,-0.159048,0.074066
1247,1.602498,-0.458133,0.670732,0.896429,0.442274,0.028428,0.572767,-0.345948,-0.053861,0.139322,0.128664,-0.229981
1248,1.592967,-0.460362,0.660029,0.895671,0.444273,0.019861,0.364314,-0.271429,-0.126983,0.180287,0.043459,-0.172037
1249,1.579383,-0.46107,0.652774,0.895544,0.444907,0.00769,0.376571,-0.652641,0.089372,0.191691,-0.05564,-0.1044
1250,1.557734,-0.45361,0.641632,0.898794,0.438213,-0.011741,0.542702,-0.953425,0.571617,-0.06597,-0.385875,-0.260171
1251,1.520699,-0.433541,0.63003,0.906345,0.420086,-0.045444,0.599095,-2.231395,1.230605,-0.106037,-0.411969,-0.509381
1252,1.442853,-0.405149,0.616032,0.911532,0.394156,-0.117265,0.815668,-4.294822,1.306333,-0.036349,-0.303946,-0.661345
1253,1.356028,-0.386101,0.607341,0.905102,0.376579,-0.197432,0.317372,-3.816237,0.60469,-0.406902,0.153069,0.502577
1254,1.281922,-0.377781,0.605472,0.890972,0.368859,-0.264786,0.225662,-3.889199,0.282608,-0.532833,0.224387,0.565506
1255,1.192323,-0.372078,0.599953,0.865646,0.363552,-0.344219,0.320065,-4.402373,0.129033,-0.449219,0.341099,0.626918
1256,1.11241,-0.371454,0.595796,0.835609,0.36297,-0.412323,0.116444,-3.486427,-0.179074,-0.019615,0.55242,0.275925
1257,1.062147,-0.377383,0.592134,0.811944,0.368489,-0.452729,-0.006128,-1.731866,-0.352026,0.062476,0.489436,0.377915
1258,1.051928,-0.379426,0.58781,0.80662,0.370387,-0.460628,0.2475,0.369031,-0.082686,0.077185,0.420415,0.510249
1259,1.06818,-0.379829,0.588198,0.813868,0.370762,-0.447387,-0.35158,0.792677,-0.012638,-0.226237,0.128735,0.290313
1260,1.091774,-0.389744,0.601992,0.820893,0.379951,-0.426346,-1.049175,1.096341,-0.221931,-0.184678,0.074028,0.183014
1261,1.133781,-0.407711,0.627081,0.831753,0.396509,-0.388545,-1.654187,1.927634,-0.32443,-0.215252,-0.038797,0.005641
1262,1.195796,-0.429441,0.662008,0.846016,0.416362,-0.333015,-1.971679,2.664078,-0.40023,-0.256142,-0.136837,-0.067361
1263,1.279514,-0.452422,0.696265,0.861505,0.437146,-0.258288,-1.679411,3.977892,-0.735294,-0.130808,-0.108914,-0.037367
1264,1.383668,-0.476473,0.718391,0.873105,0.458648,-0.165317,-1.0064,5.132282,-0.959604,0.114154,0.229294,-0.177014
1265,1.502805,-0.493565,0.731504,0.878615,0.473768,-0.059831,-0.56354,5.69624,-0.651722,0.252611,0.428515,-0.380782
1266,1.596614,-0.50264,0.739997,0.876022,0.481741,0.022622,-0.22866,3.407582,-0.298209,0.124528,0.42071,-0.580437
1267,1.628943,-0.503702,0.741129,0.874322,0.482671,0.050896,0.026719,0.784601,0.080813,-0.040536,-0.027318,-0.428032
1268,1.63589,-0.499423,0.733593,0.876,0.478919,0.057102,0.536881,0.577381,0.310037,-0.426277,-0.27938,-0.065189
1269,1.648538,-0.493396,0.71649,0.878069,0.473619,0.068401,0.744888,1.328551,0.358598,-0.602008,-0.070253,-0.022319
1270,1.665605,-0.489399,0.700329,0.878652,0.470096,0.083554,0.707953,0.962043,0.137687,-0.399678,0.084546,0.141696
1271,1.665304,-0.490479,0.68583,0.878171,0.471049,0.083242,0.509198,0.022732,-0.021662,-0.201093,0.215002,-0.037069
1272,1.659366,-0.490474,0.682244,0.878652,0.471044,0.078026,0.074216,-0.302053,0.057969,0.122431,0.170497,-0.521401
1273,1.640204,-0.490344,0.65865,0.880047,0.470929,0.061181,1.929154,-0.291859,0.162779,0.514545,0.120089,0.30149
1274,1.628376,-0.489433,0.605159,0.881137,0.470126,0.050791,2.010256,1.380315,0.169749,0.581128,0.689344,0.631856
1275,1.656837,-0.483764,0.588297,0.881976,0.465115,0.076074,0.118965,1.641904,0.594174,0.765501,0.344425,0.155234
1276,1.640301,-0.460651,0.570123,0.893601,0.444531,0.062209,1.312888,-2.016324,1.440415,0.510177,-0.419095,-0.920074
1277,1.576891,-0.440015,0.54871,0.904728,0.425953,0.005514,0.266164,-2.437294,0.796982,-0.026722,-0.084721,0.200403
1278,1.563512,-0.430993,0.56185,0.908527,0.417773,-0.006618,-0.887041,-0.054675,0.299833,-0.317143,-0.095675,0.615185
1279,1.568631,-0.429498,0.576575,0.909173,0.416414,-0.001968,-0.414459,-0.410735,-0.04465,0.002936,0.01013,-0.235337
1280,1.557444,-0.43335,0.578313,0.907483,0.419913,-0.012117,-0.042336,-0.4378,-0.258871,0.398684,0.024392,-0.472654
1281,1.555536,-0.438292,0.580345,0.905372,0.424394,-0.013818,-0.079233,-0.071339,-0.22862,0.287239,0.005599,-0.070487
1282,1.548517,-0.44184,0.581238,0.903742,0.427604,-0.020138,-0.001142,-0.603721,-0.093865,0.148962,-0.079154,-0.053196
1283,1.526654,-0.437865,0.576577,0.904777,0.424007,-0.039965,0.386372,-1.325796,0.323169,0.084786,-0.048,-0.40138
1284,1.483194,-0.428674,0.564931,0.90603,0.415666,-0.079574,0.568303,-2.208138,0.505032,0.015509,-0.047624,-0.30098
1285,1.428681,-0.414603,0.556789,0.906049,0.402826,-0.129637,0.343561,-2.859107,0.721146,-0.184659,0.000464,-0.00406
1286,1.356458,-0.39954,0.558065,0.900159,0.388995,-0.195949,-0.034522,-4.120204,0.735076,-0.239271,0.162183,0.120983
1287,1.259903,-0.385452,0.558596,0.882206,0.375978,-0.283465,0.270563,-5.094869,0.721364,-0.157628,0.23802,0.083559
